"","isic_id","AKIEC","BCC","BKL","MEL","NV","DF","VASC","image_diag_id"
"4776","ISIC_0029236",0,0,0,0,5,0,0,"NV"
"4777","ISIC_0029238",0,2,3,5,0,2,1,"MEL"
"4778","ISIC_0029239",0,0,0,1,0,0,0,"NV"
"4779","ISIC_0029240",0,0,0,0,3,0,1,"NV"
"4780","ISIC_0029241",1,3,1,7,1,0,0,"MEL"
"4781","ISIC_0029242",1,0,0,9,1,1,0,"MEL"
"4782","ISIC_0029243",0,0,6,1,0,0,0,"BKL"
"4783","ISIC_0029244",0,0,0,0,2,0,1,"NV"
"4784","ISIC_0029245",1,0,0,0,1,0,1,"NV"
"4785","ISIC_0029246",0,0,0,0,3,0,0,"NV"
"4786","ISIC_0029247",0,0,1,2,10,0,0,"NV"
"4787","ISIC_0029248",0,1,1,0,0,75,0,"DF"
"4788","ISIC_0029249",6,0,3,2,2,0,0,"BKL"
"4789","ISIC_0029250",0,0,1,1,2,0,0,"NV"
"4790","ISIC_0029251",1,1,11,0,0,0,0,"BKL"
"4791","ISIC_0029252",0,0,2,0,0,0,0,"NV"
"4792","ISIC_0029253",0,0,0,0,4,0,0,"NV"
"4793","ISIC_0029254",0,0,2,0,0,0,0,"NV"
"4794","ISIC_0029256",0,0,0,0,1,0,0,"NV"
"4795","ISIC_0029257",0,0,0,3,0,0,0,"NV"
"4796","ISIC_0029258",0,0,0,0,1,0,1,"NV"
"4797","ISIC_0029259",0,0,0,2,2,0,0,"NV"
"4798","ISIC_0029260",3,1,11,2,1,0,0,"BKL"
"4799","ISIC_0029262",0,0,0,0,4,0,0,"NV"
"4800","ISIC_0029263",6,12,0,4,0,0,0,"BCC"
"4801","ISIC_0029265",1,4,0,8,0,0,0,"MEL"
"4802","ISIC_0029266",0,0,0,0,2,0,0,"NV"
"4803","ISIC_0029267",0,0,1,0,1,0,0,"NV"
"4804","ISIC_0029268",9,1,10,2,4,1,0,"AKIEC"
"4805","ISIC_0029269",0,0,0,2,1,0,0,"NV"
"4806","ISIC_0029270",0,0,12,0,0,0,0,"BKL"
"4807","ISIC_0029271",1,0,7,3,1,0,0,"MEL"
"4808","ISIC_0029272",0,0,1,6,6,0,0,"MEL"
"4809","ISIC_0029273",0,0,1,0,0,0,0,"NV"
"4810","ISIC_0029274",0,0,0,0,1,0,0,"NV"
"4811","ISIC_0029275",0,0,0,0,1,0,0,"NV"
"4812","ISIC_0029276",0,0,2,0,4,0,0,"NV"
"4813","ISIC_0029277",0,0,1,0,0,0,0,"NV"
"4814","ISIC_0029278",3,16,2,6,1,0,0,"BCC"
"4815","ISIC_0029279",5,1,0,25,0,0,0,"AKIEC"
"4816","ISIC_0029280",0,0,0,0,4,0,0,"NV"
"4817","ISIC_0029281",0,0,2,5,4,0,0,"MEL"
"4818","ISIC_0029282",0,0,0,0,1,0,0,"NV"
"4819","ISIC_0029283",0,0,0,0,1,0,0,"NV"
"4820","ISIC_0029284",0,0,0,0,3,0,0,"NV"
"4821","ISIC_0029285",0,0,0,1,0,0,0,"NV"
"4822","ISIC_0029286",0,0,1,0,2,0,0,"NV"
"4823","ISIC_0029287",0,0,0,0,4,0,0,"NV"
"4824","ISIC_0029288",1,0,11,0,1,0,0,"BKL"
"4825","ISIC_0029289",0,0,0,2,7,0,0,"BKL"
"4826","ISIC_0029290",0,0,0,0,4,0,0,"NV"
"4827","ISIC_0029291",0,0,5,6,2,0,0,"BKL"
"4828","ISIC_0029293",0,0,0,0,1,0,0,"NV"
"4829","ISIC_0029294",0,0,0,0,2,0,0,"NV"
"4830","ISIC_0029295",0,0,1,0,0,0,0,"NV"
"4831","ISIC_0029296",0,0,0,0,7,0,0,"NV"
"4832","ISIC_0029297",2,0,0,2,2,62,0,"DF"
"4833","ISIC_0029298",0,0,0,2,3,0,0,"NV"
"4834","ISIC_0029299",0,0,1,0,0,0,0,"NV"
"4835","ISIC_0029300",0,0,0,0,1,0,0,"NV"
"4836","ISIC_0029301",0,0,6,2,7,0,0,"BKL"
"4837","ISIC_0029302",0,0,13,1,0,0,0,"BKL"
"4838","ISIC_0029304",0,0,1,0,0,0,0,"NV"
"4839","ISIC_0029305",0,0,0,0,2,0,0,"NV"
"4840","ISIC_0029306",0,0,0,0,5,0,0,"NV"
"4841","ISIC_0029307",1,0,1,0,1,0,0,"NV"
"4842","ISIC_0029308",0,0,6,0,2,0,0,"BKL"
"4843","ISIC_0029309",15,0,17,4,1,0,0,"AKIEC"
"4844","ISIC_0029310",0,0,0,0,3,0,0,"NV"
"4845","ISIC_0029311",2,0,7,2,0,0,0,"BKL"
"4846","ISIC_0029312",0,0,1,0,4,0,0,"NV"
"4847","ISIC_0029313",0,1,0,6,0,0,0,"NV"
"4848","ISIC_0029314",0,0,0,0,4,0,0,"NV"
"4849","ISIC_0029315",0,23,0,8,0,0,1,"AKIEC"
"4850","ISIC_0029316",0,0,0,11,0,0,0,"MEL"
"4851","ISIC_0029317",0,0,0,2,2,0,0,"NV"
"4852","ISIC_0029318",1,0,2,7,1,0,0,"MEL"
"4853","ISIC_0029319",0,0,0,7,1,0,0,"MEL"
"4854","ISIC_0029320",0,0,4,0,10,0,0,"BKL"
"4855","ISIC_0029321",0,0,0,0,3,0,0,"NV"
"4856","ISIC_0029322",0,0,1,0,3,0,0,"NV"
"4857","ISIC_0029323",2,16,0,1,0,0,0,"BCC"
"4858","ISIC_0029324",0,0,0,0,5,0,0,"NV"
"4859","ISIC_0029325",0,0,0,0,2,0,0,"NV"
"4860","ISIC_0029326",0,0,1,0,1,0,0,"NV"
"4861","ISIC_0029327",0,0,0,1,1,0,0,"NV"
"4862","ISIC_0029328",0,0,5,1,13,0,0,"NV"
"4863","ISIC_0029329",0,3,0,1,1,0,0,"BKL"
"4864","ISIC_0029330",0,0,0,0,2,0,0,"NV"
"4865","ISIC_0029331",15,4,0,1,0,2,0,"BCC"
"4866","ISIC_0029332",0,1,0,2,1,0,0,"NV"
"4867","ISIC_0029333",0,0,0,2,2,0,0,"NV"
"4868","ISIC_0029334",0,0,0,0,2,0,0,"NV"
"4869","ISIC_0029335",0,0,1,0,2,0,0,"NV"
"4870","ISIC_0029336",0,0,0,2,0,0,0,"NV"
"4871","ISIC_0029337",2,19,0,3,0,0,1,"BCC"
"4872","ISIC_0029338",0,0,0,0,3,0,0,"NV"
"4873","ISIC_0029339",0,0,0,3,2,0,0,"NV"
"4874","ISIC_0029340",0,1,6,1,4,0,0,"BKL"
"4875","ISIC_0029341",1,21,0,1,0,0,0,"BCC"
"4876","ISIC_0029342",13,4,2,3,0,0,0,"BCC"
"4877","ISIC_0029343",0,0,0,10,7,0,0,"MEL"
"4878","ISIC_0029344",0,0,0,0,2,0,0,"NV"
"4879","ISIC_0029345",0,0,12,0,4,0,0,"BKL"
"4880","ISIC_0029346",0,0,3,0,1,0,0,"NV"
"4881","ISIC_0029347",0,0,1,0,0,0,0,"NV"
"4882","ISIC_0029348",0,0,3,0,1,0,0,"NV"
"4883","ISIC_0029349",0,0,0,1,2,0,0,"NV"
"4884","ISIC_0029350",0,0,2,0,1,0,0,"NV"
"4885","ISIC_0029351",0,0,0,0,5,0,0,"NV"
"4886","ISIC_0029352",1,16,0,5,0,0,1,"BCC"
"4887","ISIC_0029353",0,4,2,5,1,0,0,"MEL"
"4888","ISIC_0029354",1,0,1,0,0,0,0,"NV"
"4889","ISIC_0029355",0,0,0,0,15,1,0,"NV"
"4890","ISIC_0029356",0,0,0,1,4,0,0,"NV"
"4891","ISIC_0029357",0,1,1,0,1,0,0,"NV"
"4892","ISIC_0029358",0,0,8,3,4,0,0,"BKL"
"4893","ISIC_0029359",0,0,0,1,2,0,0,"NV"
"4894","ISIC_0029360",6,10,2,3,0,7,0,"AKIEC"
"4895","ISIC_0029361",0,0,0,1,1,0,0,"NV"
"4896","ISIC_0029362",0,23,2,3,2,0,0,"AKIEC"
"4897","ISIC_0029363",2,1,1,8,2,0,0,"MEL"
"4898","ISIC_0029364",0,0,0,1,1,0,0,"NV"
"4899","ISIC_0029365",0,0,0,0,3,0,0,"NV"
"4900","ISIC_0029366",0,0,0,0,2,0,0,"NV"
"4901","ISIC_0029367",0,0,0,0,1,0,0,"NV"
"4902","ISIC_0029368",0,0,0,1,12,0,0,"NV"
"4903","ISIC_0029369",0,0,1,1,1,0,0,"NV"
"4904","ISIC_0029370",0,0,3,5,0,0,0,"MEL"
"4905","ISIC_0029371",11,17,3,2,1,1,1,"AKIEC"
"4906","ISIC_0029372",0,10,0,7,1,0,0,"BCC"
"4907","ISIC_0029373",0,0,0,0,2,0,0,"NV"
"4908","ISIC_0029374",0,0,0,2,5,0,0,"NV"
"4909","ISIC_0029376",1,0,0,0,1,1,0,"NV"
"4910","ISIC_0029378",0,0,0,0,3,0,0,"NV"
"4911","ISIC_0029379",1,0,2,0,1,1,1,"NV"
"4912","ISIC_0029380",0,0,0,0,3,0,0,"NV"
"4913","ISIC_0029381",0,0,0,0,2,0,0,"NV"
"4914","ISIC_0029382",0,1,0,4,0,0,0,"NV"
"4915","ISIC_0029383",0,0,0,1,4,0,0,"NV"
"4916","ISIC_0029384",0,0,3,0,3,0,0,"BKL"
"4917","ISIC_0029387",0,0,0,0,3,0,0,"NV"
"4918","ISIC_0029388",0,0,0,0,1,0,0,"NV"
"4919","ISIC_0029389",0,0,0,0,2,1,0,"NV"
"4920","ISIC_0029390",0,2,0,0,2,0,0,"NV"
"4921","ISIC_0029391",0,32,0,0,0,0,0,"BCC"
"4922","ISIC_0029392",0,20,0,1,0,0,0,"BCC"
"4923","ISIC_0029393",0,0,0,2,2,0,0,"NV"
"4924","ISIC_0029394",1,0,4,0,2,0,0,"BKL"
"4925","ISIC_0029395",0,0,0,0,3,0,0,"NV"
"4926","ISIC_0029396",0,2,6,3,1,0,0,"BKL"
"4927","ISIC_0029397",0,0,1,9,4,0,0,"MEL"
"4928","ISIC_0029398",0,0,0,0,2,0,0,"NV"
"4929","ISIC_0029399",0,0,0,0,4,0,0,"NV"
"4930","ISIC_0029400",1,0,1,0,1,0,0,"NV"
"4931","ISIC_0029401",0,0,0,1,6,10,0,"NV"
"4932","ISIC_0029402",0,0,0,2,0,0,0,"NV"
"4933","ISIC_0029403",0,0,0,0,3,0,0,"NV"
"4934","ISIC_0029404",0,0,0,0,0,0,36,"VASC"
"4935","ISIC_0029405",0,1,0,1,1,0,2,"NV"
"4936","ISIC_0029406",0,0,10,0,0,0,0,"BKL"
"4937","ISIC_0029407",0,0,1,1,3,0,0,"NV"
"4938","ISIC_0029408",0,0,0,0,3,0,0,"NV"
"4939","ISIC_0029409",0,0,2,1,0,0,0,"NV"
"4940","ISIC_0029410",0,0,1,0,1,0,0,"NV"
"4941","ISIC_0029411",2,0,0,2,2,0,0,"NV"
"4942","ISIC_0029412",6,10,7,6,1,2,0,"BCC"
"4943","ISIC_0029413",0,0,7,1,0,0,0,"BKL"
"4944","ISIC_0029414",0,0,0,0,4,0,0,"NV"
"4945","ISIC_0029415",0,0,0,0,4,0,0,"NV"
"4946","ISIC_0029417",15,0,15,0,0,0,0,"AKIEC"
"4947","ISIC_0029418",0,1,1,4,2,0,0,"BKL"
"4948","ISIC_0029419",0,0,1,0,1,0,0,"NV"
"4949","ISIC_0029420",0,0,6,3,1,0,0,"BKL"
"4950","ISIC_0029421",0,0,0,1,1,0,0,"NV"
"4951","ISIC_0029422",0,0,0,0,8,0,0,"NV"
"4952","ISIC_0029423",0,0,0,0,2,0,0,"NV"
"4953","ISIC_0029424",0,0,0,0,2,0,0,"NV"
"4954","ISIC_0029425",1,1,3,8,0,0,0,"BKL"
"4955","ISIC_0029426",0,0,1,0,1,0,0,"NV"
"4956","ISIC_0029427",0,0,7,0,3,0,0,"BKL"
"4957","ISIC_0029428",0,0,0,0,2,0,0,"NV"
"4958","ISIC_0029429",0,0,0,0,3,0,0,"NV"
"4959","ISIC_0029430",0,0,0,0,1,0,0,"NV"
"4960","ISIC_0029431",0,0,0,5,0,0,0,"NV"
"4961","ISIC_0029432",0,0,0,2,2,0,0,"NV"
"4962","ISIC_0029433",0,0,0,1,2,0,0,"NV"
"4963","ISIC_0029434",0,0,1,10,2,0,0,"MEL"
"4964","ISIC_0029435",0,0,0,3,1,0,0,"NV"
"4965","ISIC_0029436",0,0,0,1,2,0,0,"NV"
"4966","ISIC_0029438",0,0,1,0,2,0,0,"NV"
"4967","ISIC_0029439",0,0,0,0,0,1,35,"VASC"
"4968","ISIC_0029440",0,0,0,0,0,0,1,"NV"
"4969","ISIC_0029441",0,1,0,0,0,0,0,"NV"
"4970","ISIC_0029442",0,0,0,0,3,0,0,"NV"
"4971","ISIC_0029443",0,2,1,6,0,0,0,"BKL"
"4972","ISIC_0029444",1,0,0,1,1,0,0,"NV"
"4973","ISIC_0029445",0,0,1,0,0,1,0,"NV"
"4974","ISIC_0029446",0,0,1,0,0,0,0,"NV"
"4975","ISIC_0029447",0,0,0,0,3,0,0,"NV"
"4976","ISIC_0029448",0,0,0,1,0,0,35,"VASC"
"4977","ISIC_0029449",0,0,0,0,5,0,0,"NV"
"4978","ISIC_0029450",0,0,0,3,2,0,0,"NV"
"4979","ISIC_0029451",0,0,0,3,0,0,0,"NV"
"4980","ISIC_0029452",0,0,0,2,0,0,0,"NV"
"4981","ISIC_0029453",0,2,3,11,3,0,0,"MEL"
"4982","ISIC_0029454",0,0,8,8,1,0,0,"MEL"
"4983","ISIC_0029455",3,0,7,0,3,0,0,"BKL"
"4984","ISIC_0029456",0,0,0,0,1,0,0,"NV"
"4985","ISIC_0029457",0,0,0,2,3,0,0,"NV"
"4986","ISIC_0029458",0,0,0,0,3,0,0,"NV"
"4987","ISIC_0029459",0,0,2,1,0,0,0,"NV"
"4988","ISIC_0029460",5,0,12,1,2,0,0,"AKIEC"
"4989","ISIC_0029461",0,0,0,0,2,0,0,"NV"
"4990","ISIC_0029462",9,11,0,9,1,0,0,"AKIEC"
"4991","ISIC_0029463",0,0,0,0,2,0,0,"NV"
"4992","ISIC_0029464",0,0,5,0,1,0,0,"BKL"
"4993","ISIC_0029465",0,0,0,1,1,0,0,"NV"
"4994","ISIC_0029466",7,6,0,1,0,3,0,"BCC"
"4995","ISIC_0029467",0,0,0,1,2,0,0,"NV"
"4996","ISIC_0029469",1,0,1,0,1,0,0,"NV"
"4997","ISIC_0029470",0,0,0,7,1,0,0,"NV"
"4998","ISIC_0029471",0,0,0,0,2,0,0,"NV"
"4999","ISIC_0029472",0,0,4,0,0,0,0,"BKL"
"5000","ISIC_0029473",3,0,2,9,0,2,0,"MEL"
"5001","ISIC_0029474",2,0,5,0,0,0,0,"BKL"
"5002","ISIC_0029475",0,0,3,1,0,0,0,"NV"
"5003","ISIC_0029476",0,0,1,0,0,0,0,"NV"
"5004","ISIC_0029477",0,0,0,0,1,0,0,"NV"
"5005","ISIC_0029478",0,0,0,1,4,0,0,"NV"
"5006","ISIC_0029479",0,0,1,1,1,0,0,"NV"
"5007","ISIC_0029480",0,0,1,5,8,0,0,"MEL"
"5008","ISIC_0029481",1,0,0,0,3,0,0,"NV"
"5009","ISIC_0029482",0,0,1,1,3,0,0,"NV"
"5010","ISIC_0029483",0,0,0,0,3,0,0,"NV"
"5011","ISIC_0029484",0,0,0,0,2,0,0,"NV"
"5012","ISIC_0029485",0,0,0,1,2,0,0,"NV"
"5013","ISIC_0029486",1,4,2,12,14,5,2,"VASC"
"5014","ISIC_0029487",0,0,1,0,0,0,0,"NV"
"5015","ISIC_0029488",0,0,1,0,3,0,0,"NV"
"5016","ISIC_0029489",1,22,0,0,0,0,0,"BCC"
"5017","ISIC_0029490",0,0,0,0,2,0,0,"NV"
"5018","ISIC_0029491",0,0,0,1,1,0,0,"NV"
"5019","ISIC_0029492",0,0,0,0,3,0,0,"NV"
"5020","ISIC_0029493",0,0,0,3,0,0,0,"NV"
"5021","ISIC_0029494",0,0,0,0,1,0,0,"NV"
"5022","ISIC_0029495",0,0,1,1,10,0,0,"MEL"
"5023","ISIC_0029496",1,0,0,0,2,0,0,"NV"
"5024","ISIC_0029497",0,0,3,0,2,0,0,"NV"
"5025","ISIC_0029498",0,0,0,0,15,0,0,"NV"
"5026","ISIC_0029499",1,0,2,3,0,0,0,"NV"
"5027","ISIC_0029500",16,0,5,2,0,0,0,"AKIEC"
"5028","ISIC_0029501",0,12,1,7,0,0,0,"BCC"
"5029","ISIC_0029502",0,1,4,7,2,0,0,"MEL"
"5030","ISIC_0029503",0,1,0,0,0,0,0,"NV"
"5031","ISIC_0029504",0,0,0,2,1,0,0,"NV"
"5032","ISIC_0029505",0,0,7,0,3,0,0,"BKL"
"5033","ISIC_0029506",0,0,1,0,6,0,0,"NV"
"5034","ISIC_0029507",0,0,0,1,4,0,0,"NV"
"5035","ISIC_0029508",0,0,0,0,1,0,0,"NV"
"5036","ISIC_0029509",0,0,0,0,1,0,0,"NV"
"5037","ISIC_0029510",0,0,2,0,0,0,0,"NV"
"5038","ISIC_0029511",0,0,0,2,1,0,0,"NV"
"5039","ISIC_0029512",0,0,0,13,2,1,0,"MEL"
"5040","ISIC_0029513",2,0,2,9,0,2,0,"MEL"
"5041","ISIC_0029514",0,0,0,0,0,1,39,"VASC"
"5042","ISIC_0029515",0,14,0,6,1,0,2,"BCC"
"5043","ISIC_0029516",0,0,0,1,1,0,0,"NV"
"5044","ISIC_0029517",1,0,1,0,2,0,0,"NV"
"5045","ISIC_0029518",0,0,12,0,0,0,0,"BKL"
"5046","ISIC_0029519",1,0,3,5,1,0,1,"BKL"
"5047","ISIC_0029520",0,0,2,0,2,0,0,"NV"
"5048","ISIC_0029521",0,0,0,0,4,0,0,"NV"
"5049","ISIC_0029522",1,0,0,4,10,0,0,"BKL"
"5050","ISIC_0029523",0,0,0,0,3,0,0,"NV"
"5051","ISIC_0029524",1,15,2,2,0,0,0,"BCC"
"5052","ISIC_0029525",3,0,4,1,0,0,0,"BKL"
"5053","ISIC_0029526",0,0,0,0,1,0,0,"NV"
"5054","ISIC_0029527",1,0,9,1,1,0,0,"BKL"
"5055","ISIC_0029528",0,0,0,1,0,0,0,"NV"
"5056","ISIC_0029529",0,0,0,0,3,1,0,"NV"
"5057","ISIC_0029530",1,0,0,1,2,0,0,"NV"
"5058","ISIC_0029532",0,0,1,1,2,0,0,"NV"
"5059","ISIC_0029533",7,10,4,6,0,0,0,"AKIEC"
"5060","ISIC_0029534",0,2,0,0,3,0,1,"NV"
"5061","ISIC_0029535",0,0,0,0,1,0,0,"NV"
"5062","ISIC_0029536",0,0,3,0,2,0,0,"NV"
"5063","ISIC_0029537",0,1,0,2,15,0,0,"NV"
"5064","ISIC_0029538",0,0,2,0,10,0,0,"MEL"
"5065","ISIC_0029539",0,21,0,0,0,0,0,"BCC"
"5066","ISIC_0029540",0,1,0,1,1,0,0,"NV"
"5067","ISIC_0029541",14,0,15,1,0,0,0,"AKIEC"
"5068","ISIC_0029543",0,0,0,1,5,0,0,"NV"
"5069","ISIC_0029544",0,0,0,0,2,0,0,"NV"
"5070","ISIC_0029545",1,13,2,1,2,0,1,"BCC"
"5071","ISIC_0029546",1,19,0,3,0,0,0,"BCC"
"5072","ISIC_0029547",0,4,1,1,4,1,0,"MEL"
"5073","ISIC_0029548",1,1,3,1,2,0,0,"BKL"
"5074","ISIC_0029549",1,18,0,0,0,1,0,"AKIEC"
"5075","ISIC_0029550",0,0,0,0,1,0,0,"NV"
"5076","ISIC_0029551",0,0,0,0,4,0,0,"NV"
"5077","ISIC_0029552",0,0,0,1,2,0,0,"NV"
"5078","ISIC_0029553",0,0,1,2,3,0,0,"NV"
"5079","ISIC_0029554",0,2,0,0,0,0,0,"NV"
"5080","ISIC_0029555",0,0,11,0,1,0,0,"BKL"
"5081","ISIC_0029556",0,0,0,1,2,0,0,"NV"
"5082","ISIC_0029557",0,0,7,0,2,0,0,"BKL"
"5083","ISIC_0029558",1,0,5,5,3,1,0,"MEL"
"5084","ISIC_0029559",0,0,4,2,4,0,1,"BKL"
"5085","ISIC_0029560",0,0,2,0,2,0,0,"NV"
"5086","ISIC_0029561",0,0,0,0,5,0,0,"NV"
"5087","ISIC_0029562",0,2,1,9,6,0,1,"MEL"
"5088","ISIC_0029563",4,1,2,11,0,10,0,"AKIEC"
"5089","ISIC_0029564",0,17,0,0,0,0,1,"BCC"
"5090","ISIC_0029565",0,0,0,0,1,1,0,"NV"
"5091","ISIC_0029566",0,0,0,3,1,0,0,"NV"
"5092","ISIC_0029567",16,7,1,7,0,3,3,"AKIEC"
"5093","ISIC_0029568",1,0,8,1,4,0,0,"BKL"
"5094","ISIC_0029569",1,0,0,0,0,1,0,"NV"
"5095","ISIC_0029570",0,0,1,2,10,0,0,"MEL"
"5096","ISIC_0029571",0,0,0,8,5,0,0,"MEL"
"5097","ISIC_0029572",0,0,0,4,0,0,0,"NV"
"5098","ISIC_0029573",17,0,2,2,1,0,1,"AKIEC"
"5099","ISIC_0029574",1,0,2,10,0,0,0,"MEL"
"5100","ISIC_0029575",0,1,0,16,0,0,0,"MEL"
"5101","ISIC_0029576",0,0,1,4,3,0,0,"BKL"
"5102","ISIC_0029577",0,0,1,1,0,0,0,"NV"
"5103","ISIC_0029578",1,0,14,50,5,6,0,"DF"
"5104","ISIC_0029579",0,0,0,0,2,0,0,"NV"
"5105","ISIC_0029580",2,5,3,3,0,0,0,"BKL"
"5106","ISIC_0029581",0,0,1,0,1,0,0,"NV"
"5107","ISIC_0029582",6,8,3,7,1,0,1,"AKIEC"
"5108","ISIC_0029583",0,0,1,0,1,0,0,"NV"
"5109","ISIC_0029584",0,0,0,0,1,0,0,"NV"
"5110","ISIC_0029585",2,0,5,0,2,0,0,"BKL"
"5111","ISIC_0029586",0,0,0,0,1,0,0,"NV"
"5112","ISIC_0029587",0,0,0,0,1,0,0,"NV"
"5113","ISIC_0029588",0,0,5,0,2,0,0,"BKL"
"5114","ISIC_0029589",1,0,0,1,1,0,0,"NV"
"5115","ISIC_0029590",0,0,0,0,1,0,0,"NV"
"5116","ISIC_0029591",3,0,6,6,1,0,0,"MEL"
"5117","ISIC_0029592",0,0,2,0,10,3,1,"NV"
"5118","ISIC_0029593",0,0,0,2,1,0,0,"NV"
"5119","ISIC_0029594",0,0,0,0,2,0,0,"NV"
"5120","ISIC_0029595",0,0,0,0,1,0,0,"NV"
"5121","ISIC_0029596",0,0,12,0,1,0,0,"BKL"
"5122","ISIC_0029597",0,0,0,0,1,1,0,"NV"
"5123","ISIC_0029598",7,8,0,2,0,2,0,"AKIEC"
"5124","ISIC_0029599",0,0,1,0,0,0,0,"NV"
"5125","ISIC_0029600",0,0,1,5,3,0,0,"BKL"
"5126","ISIC_0029601",0,0,0,0,3,0,0,"NV"
"5127","ISIC_0029602",0,26,0,2,1,0,0,"BCC"
"5128","ISIC_0029603",2,0,10,2,1,0,0,"BKL"
"5129","ISIC_0029604",0,0,0,0,2,0,0,"NV"
"5130","ISIC_0029605",0,0,0,0,3,0,0,"NV"
"5131","ISIC_0029606",0,0,0,7,12,0,0,"MEL"
"5132","ISIC_0029607",0,0,0,0,2,0,0,"NV"
"5133","ISIC_0029608",0,0,0,0,0,1,47,"VASC"
"5134","ISIC_0029609",0,0,0,3,1,0,0,"NV"
"5135","ISIC_0029610",7,0,3,5,13,0,1,"AKIEC"
"5136","ISIC_0029611",0,0,0,0,2,0,0,"NV"
"5137","ISIC_0029612",1,1,4,1,3,0,0,"BKL"
"5138","ISIC_0029613",0,1,15,0,2,0,0,"BKL"
"5139","ISIC_0029614",0,0,0,0,2,0,0,"NV"
"5140","ISIC_0029615",0,0,0,1,0,0,0,"NV"
"5141","ISIC_0029616",0,0,0,0,1,0,0,"NV"
"5142","ISIC_0029617",1,0,2,0,8,0,0,"BKL"
"5143","ISIC_0029618",0,0,0,0,1,0,0,"NV"
"5144","ISIC_0029619",1,0,0,0,2,0,0,"NV"
"5145","ISIC_0029620",0,0,0,0,3,0,0,"NV"
"5146","ISIC_0029621",0,0,1,0,2,0,0,"NV"
"5147","ISIC_0029622",0,0,0,0,1,0,0,"NV"
"5148","ISIC_0029623",0,0,0,1,0,0,0,"NV"
"5149","ISIC_0029624",0,0,0,2,1,0,0,"NV"
"5150","ISIC_0029625",0,0,0,0,5,0,0,"NV"
"5151","ISIC_0029627",0,1,4,4,2,0,0,"BKL"
"5152","ISIC_0029628",0,0,0,0,1,0,0,"NV"
"5153","ISIC_0029629",0,0,0,0,3,0,0,"NV"
"5154","ISIC_0029630",2,2,8,2,2,0,0,"MEL"
"5155","ISIC_0029631",0,0,0,0,1,0,0,"NV"
"5156","ISIC_0029632",1,1,4,13,1,0,0,"MEL"
"5157","ISIC_0029633",0,0,1,0,1,0,0,"NV"
"5158","ISIC_0029634",11,0,9,6,0,0,0,"AKIEC"
"5159","ISIC_0029635",0,0,0,0,4,0,0,"NV"
"5160","ISIC_0029636",0,0,0,0,5,0,0,"NV"
"5161","ISIC_0029637",0,0,0,0,5,0,0,"NV"
"5162","ISIC_0029638",10,0,3,15,1,0,0,"AKIEC"
"5163","ISIC_0029639",0,0,1,0,5,0,0,"NV"
"5164","ISIC_0029640",0,0,0,1,1,0,0,"NV"
"5165","ISIC_0029641",0,1,1,2,2,0,0,"NV"
"5166","ISIC_0029642",0,0,5,9,0,0,0,"MEL"
"5167","ISIC_0029643",0,0,0,0,1,0,0,"NV"
"5168","ISIC_0029644",0,16,2,1,0,0,0,"BCC"
"5169","ISIC_0029645",0,0,1,2,6,0,0,"NV"
"5170","ISIC_0029646",0,0,0,0,2,0,0,"NV"
"5171","ISIC_0029647",12,6,0,3,0,0,2,"BCC"
"5172","ISIC_0029648",1,0,0,0,0,0,0,"NV"
"5173","ISIC_0029649",0,0,0,0,1,0,0,"NV"
"5174","ISIC_0029650",0,0,0,0,20,0,0,"NV"
"5175","ISIC_0029651",0,0,4,6,1,0,0,"MEL"
"5176","ISIC_0029652",4,0,0,9,0,0,0,"MEL"
"5177","ISIC_0029653",0,0,0,1,1,0,0,"NV"
"5178","ISIC_0029654",0,0,0,0,1,0,0,"NV"
"5179","ISIC_0029655",3,16,0,2,0,1,0,"BCC"
"5180","ISIC_0029656",0,0,0,0,4,0,0,"NV"
"5181","ISIC_0029658",0,0,0,1,1,0,0,"NV"
"5182","ISIC_0029659",21,0,1,3,0,0,0,"AKIEC"
"5183","ISIC_0029660",0,0,2,15,1,0,0,"MEL"
"5184","ISIC_0029661",0,0,1,0,0,0,0,"NV"
"5185","ISIC_0029662",0,0,0,0,1,0,0,"NV"
"5186","ISIC_0029663",0,0,0,0,1,0,0,"NV"
"5187","ISIC_0029664",0,0,0,1,1,0,0,"NV"
"5188","ISIC_0029665",0,0,1,2,2,0,0,"NV"
"5189","ISIC_0029666",0,0,0,3,0,0,0,"NV"
"5190","ISIC_0029668",0,0,1,5,9,0,1,"NV"
"5191","ISIC_0029669",2,15,3,0,2,0,0,"BCC"
"5192","ISIC_0029670",0,0,0,0,3,0,0,"NV"
"5193","ISIC_0029671",1,0,0,2,2,0,0,"NV"
"5194","ISIC_0029672",0,0,1,0,0,0,0,"NV"
"5195","ISIC_0029673",0,0,0,0,4,0,0,"NV"
"5196","ISIC_0029674",1,0,12,1,1,0,0,"BKL"
"5197","ISIC_0029675",0,0,0,0,1,0,0,"NV"
"5198","ISIC_0029676",3,0,4,0,0,0,1,"BKL"
"5199","ISIC_0029677",0,0,0,2,0,0,0,"NV"
"5200","ISIC_0029678",0,0,3,4,12,0,0,"BKL"
"5201","ISIC_0029679",0,0,2,0,1,0,0,"NV"
"5202","ISIC_0029680",0,15,0,8,0,0,0,"BCC"
"5203","ISIC_0029681",0,0,1,0,0,0,0,"NV"
"5204","ISIC_0029682",0,0,2,6,1,0,0,"BKL"
